
1. Graph gelesen

1 : 2 3 4
10 : 6 7 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

461. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 9 10
7 : 3 11 12
8 : 4 5 13
9 : 4 6 11
10 : 6 12 14
11 : 7 9 14
12 : 7 10 13
13 : 8 12 14
14 : 10 11 13

462. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 9 10
7 : 3 11 12
8 : 4 5 13
9 : 4 6 14
10 : 6 11 12
11 : 7 10 13
12 : 7 10 14
13 : 8 11 14
14 : 9 12 13

463. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 9 10
7 : 3 11 12
8 : 4 5 13
9 : 4 6 14
10 : 6 11 13
11 : 7 10 14
12 : 7 13 14
13 : 8 10 12
14 : 9 11 12

464. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 9 10
7 : 3 11 12
8 : 4 5 13
9 : 4 6 14
10 : 6 11 14
11 : 7 10 13
12 : 7 13 14
13 : 8 11 12
14 : 9 10 12

465. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 10 11
8 : 4 5 12
9 : 4 13 14
10 : 6 7 13
11 : 6 7 14
12 : 8 13 14
13 : 9 10 12
14 : 9 11 12

466. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 10 12
8 : 4 5 13
9 : 4 10 14
10 : 6 7 9
11 : 6 12 13
12 : 7 11 14
13 : 8 11 14
14 : 9 12 13

467. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 10 12
8 : 4 5 13
9 : 4 10 14
10 : 6 7 9
11 : 6 13 14
12 : 7 13 14
13 : 8 11 12
14 : 9 11 12

468. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 10 12
8 : 4 5 13
9 : 4 11 12
10 : 6 7 14
11 : 6 9 13
12 : 7 9 14
13 : 8 11 14
14 : 10 12 13

469. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 10 12
8 : 4 5 13
9 : 4 11 14
10 : 6 7 14
11 : 6 9 12
12 : 7 11 13
13 : 8 12 14
14 : 9 10 13

470. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 12 13
8 : 4 5 14
9 : 4 10 11
10 : 6 9 12
11 : 6 9 13
12 : 7 10 14
13 : 7 11 14
14 : 8 12 13

471. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 12 13
8 : 4 5 14
9 : 4 10 12
10 : 6 9 13
11 : 6 12 14
12 : 7 9 11
13 : 7 10 14
14 : 8 11 13

472. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 10 11
7 : 3 12 13
8 : 4 5 14
9 : 4 10 12
10 : 6 9 13
11 : 6 13 14
12 : 7 9 14
13 : 7 10 11
14 : 8 11 12

473. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 11
8 : 4 6 12
9 : 4 7 13
10 : 5 12 13
11 : 6 7 14
12 : 8 10 14
13 : 9 10 14
14 : 11 12 13

474. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 11
8 : 4 6 12
9 : 4 7 13
10 : 5 12 14
11 : 6 7 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

475. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 12
9 : 4 7 13
10 : 5 11 13
11 : 6 10 14
12 : 7 8 14
13 : 9 10 14
14 : 11 12 13

476. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 12
9 : 4 7 13
10 : 5 11 14
11 : 6 10 13
12 : 7 8 14
13 : 9 11 14
14 : 10 12 13

477. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 12
9 : 4 7 13
10 : 5 13 14
11 : 6 13 14
12 : 7 8 14
13 : 9 10 11
14 : 10 11 12

478. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 13
10 : 5 11 12
11 : 6 10 14
12 : 7 10 14
13 : 8 9 14
14 : 11 12 13

479. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 13
10 : 5 11 14
11 : 6 10 12
12 : 7 11 14
13 : 8 9 14
14 : 10 12 13

480. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 14
10 : 5 11 12
11 : 6 10 14
12 : 7 10 13
13 : 8 12 14
14 : 9 11 13

481. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 14
10 : 5 11 14
11 : 6 10 12
12 : 7 11 13
13 : 8 12 14
14 : 9 10 13

482. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 14
10 : 5 13 14
11 : 6 12 13
12 : 7 11 14
13 : 8 10 11
14 : 9 10 12

483. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 9 12
8 : 4 6 13
9 : 4 7 14
10 : 5 13 14
11 : 6 12 14
12 : 7 11 13
13 : 8 10 12
14 : 9 10 11

484. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 12
9 : 4 10 13
10 : 5 9 14
11 : 6 7 13
12 : 7 8 14
13 : 9 11 14
14 : 10 12 13

485. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 12
9 : 4 13 14
10 : 5 13 14
11 : 6 7 13
12 : 7 8 14
13 : 9 10 11
14 : 9 10 12

486. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 10 12
10 : 5 9 14
11 : 6 7 13
12 : 7 9 14
13 : 8 11 14
14 : 10 12 13

487. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 10 12
10 : 5 9 14
11 : 6 7 14
12 : 7 9 13
13 : 8 12 14
14 : 10 11 13

488. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 10 14
10 : 5 9 12
11 : 6 7 14
12 : 7 10 13
13 : 8 12 14
14 : 9 11 13

489. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 11 14
10 : 5 12 14
11 : 6 7 9
12 : 7 10 13
13 : 8 12 14
14 : 9 10 13

490. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 12 13
10 : 5 13 14
11 : 6 7 14
12 : 7 9 14
13 : 8 9 10
14 : 10 11 12

491. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 12 14
10 : 5 12 13
11 : 6 7 14
12 : 7 9 10
13 : 8 10 14
14 : 9 11 13

492. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 11 12
8 : 4 6 13
9 : 4 12 14
10 : 5 13 14
11 : 6 7 14
12 : 7 9 13
13 : 8 10 12
14 : 9 10 11

493. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 12 13
8 : 4 6 12
9 : 4 11 13
10 : 5 12 14
11 : 6 9 14
12 : 7 8 10
13 : 7 9 14
14 : 10 11 13

494. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 12 13
8 : 4 6 12
9 : 4 11 13
10 : 5 13 14
11 : 6 9 14
12 : 7 8 14
13 : 7 9 10
14 : 10 11 12

495. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 12 13
8 : 4 6 12
9 : 4 11 14
10 : 5 12 14
11 : 6 9 13
12 : 7 8 10
13 : 7 11 14
14 : 9 10 13

496. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 12 13
8 : 4 6 12
9 : 4 11 14
10 : 5 13 14
11 : 6 9 13
12 : 7 8 14
13 : 7 10 11
14 : 9 10 12

497. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 8 11
7 : 3 12 13
8 : 4 6 12
9 : 4 13 14
10 : 5 12 14
11 : 6 13 14
12 : 7 8 10
13 : 7 9 11
14 : 9 10 11

498. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 11 12
7 : 3 11 13
8 : 4 10 11
9 : 4 12 13
10 : 5 8 14
11 : 6 7 8
12 : 6 9 14
13 : 7 9 14
14 : 10 12 13

499. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 11 12
7 : 3 11 13
8 : 4 10 12
9 : 4 11 13
10 : 5 8 14
11 : 6 7 9
12 : 6 8 14
13 : 7 9 14
14 : 10 12 13

500. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 10
6 : 2 11 12
7 : 3 11 13
8 : 4 10 12
9 : 4 11 14
10 : 5 8 14
11 : 6 7 9
12 : 6 8 13
13 : 7 12 14
14 : 9 10 13

501. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 8 11
7 : 3 5 12
8 : 3 6 13
9 : 4 5 14
10 : 4 11 12
11 : 6 10 14
12 : 7 10 13
13 : 8 12 14
14 : 9 11 13

502. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 8 11
7 : 3 5 12
8 : 3 6 13
9 : 4 5 14
10 : 4 11 13
11 : 6 10 14
12 : 7 13 14
13 : 8 10 12
14 : 9 11 12

503. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 8 11
7 : 3 5 12
8 : 3 6 13
9 : 4 5 14
10 : 4 12 13
11 : 6 12 14
12 : 7 10 11
13 : 8 10 14
14 : 9 11 13

504. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 11 12
7 : 3 5 13
8 : 3 10 11
9 : 4 5 14
10 : 4 8 12
11 : 6 8 13
12 : 6 10 14
13 : 7 11 14
14 : 9 12 13

505. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 11 12
7 : 3 5 13
8 : 3 10 11
9 : 4 5 14
10 : 4 8 12
11 : 6 8 14
12 : 6 10 13
13 : 7 12 14
14 : 9 11 13

506. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 9
6 : 2 11 12
7 : 3 5 13
8 : 3 11 14
9 : 4 5 14
10 : 4 11 13
11 : 6 8 10
12 : 6 13 14
13 : 7 10 12
14 : 8 9 12

507. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 11
6 : 2 9 12
7 : 3 5 13
8 : 3 10 12
9 : 4 6 13
10 : 4 8 11
11 : 5 10 14
12 : 6 8 14
13 : 7 9 14
14 : 11 12 13

508. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 7 11
6 : 2 9 12
7 : 3 5 13
8 : 3 10 12
9 : 4 6 13
10 : 4 8 14
11 : 5 12 14
12 : 6 8 11
13 : 7 9 14
14 : 10 11 13

509. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 7 8
4 : 1 9 10
5 : 2 11 12
6 : 2 13 14
7 : 3 11 13
8 : 3 12 14
9 : 4 11 14
10 : 4 12 13
11 : 5 7 9
12 : 5 8 10
13 : 6 7 10
14 : 6 8 9
