
1. Graph gelesen

1 : 2 3 4
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 10 12
10 : 7 8 9
11 : 8 13 14
12 : 9 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

311. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 10 12
10 : 7 8 9
11 : 8 13 14
12 : 9 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

312. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 10 12
10 : 7 8 9
11 : 8 13 14
12 : 9 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

313. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 12
12 : 9 11 14
13 : 10 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

314. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 13
12 : 9 14 15
13 : 10 11 16
14 : 12 15 16
15 : 12 14 16
16 : 13 14 15

315. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 14
12 : 9 13 15
13 : 10 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

316. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 14
12 : 9 14 15
13 : 10 15 16
14 : 11 12 16
15 : 12 13 16
16 : 13 14 15

317. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 14
12 : 9 15 16
13 : 10 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

318. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 11 12
10 : 7 8 13
11 : 8 9 14
12 : 9 15 16
13 : 10 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

319. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 11
11 : 8 10 14
12 : 9 13 15
13 : 9 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

320. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 11
11 : 8 10 14
12 : 9 14 15
13 : 9 15 16
14 : 11 12 16
15 : 12 13 16
16 : 13 14 15

321. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 11
11 : 8 10 14
12 : 9 15 16
13 : 9 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

322. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 12 14
12 : 9 10 11
13 : 9 15 16
14 : 11 15 16
15 : 13 14 16
16 : 13 14 15

323. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 13 14
12 : 9 10 15
13 : 9 11 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

324. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 14 15
12 : 9 10 13
13 : 9 12 16
14 : 11 15 16
15 : 11 14 16
16 : 13 14 15

325. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 14 15
12 : 9 10 14
13 : 9 15 16
14 : 11 12 16
15 : 11 13 16
16 : 13 14 15

326. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 14 15
12 : 9 10 16
13 : 9 14 15
14 : 11 13 16
15 : 11 13 16
16 : 12 14 15

327. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 12
11 : 8 14 15
12 : 9 10 16
13 : 9 14 16
14 : 11 13 15
15 : 11 14 16
16 : 12 13 15

328. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 13
12 : 9 11 15
13 : 9 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

329. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 14
12 : 9 11 15
13 : 9 15 16
14 : 10 11 16
15 : 12 13 16
16 : 13 14 15

330. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 13
13 : 9 12 16
14 : 10 15 16
15 : 11 14 16
16 : 13 14 15

331. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 14
13 : 9 15 16
14 : 10 12 16
15 : 11 13 16
16 : 13 14 15

332. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 15
13 : 9 14 16
14 : 10 13 16
15 : 11 12 16
16 : 13 14 15

333. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 16
13 : 9 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

334. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 16
13 : 9 14 16
14 : 10 13 15
15 : 11 14 16
16 : 12 13 15

335. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 15
12 : 9 11 16
13 : 9 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

336. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 14 15
12 : 9 13 15
13 : 9 12 16
14 : 10 11 16
15 : 11 12 16
16 : 13 14 15

337. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 14 15
12 : 9 13 16
13 : 9 12 16
14 : 10 11 15
15 : 11 14 16
16 : 12 13 15

338. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 14 15
12 : 9 14 16
13 : 9 15 16
14 : 10 11 12
15 : 11 13 16
16 : 12 13 15

339. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 14 15
12 : 9 15 16
13 : 9 15 16
14 : 10 11 16
15 : 11 12 13
16 : 12 13 14

340. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 15 16
12 : 9 13 14
13 : 9 12 15
14 : 10 12 16
15 : 11 13 16
16 : 11 14 15

341. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 15 16
12 : 9 13 15
13 : 9 12 16
14 : 10 15 16
15 : 11 12 14
16 : 11 13 14

342. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 15 16
12 : 9 14 15
13 : 9 14 16
14 : 10 12 13
15 : 11 12 16
16 : 11 13 15

343. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 15 16
12 : 9 14 15
13 : 9 15 16
14 : 10 12 16
15 : 11 12 13
16 : 11 13 14

344. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 12
10 : 7 11 13
11 : 8 9 10
12 : 8 9 14
13 : 10 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

345. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 12
10 : 7 13 14
11 : 8 9 13
12 : 8 9 15
13 : 10 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

346. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 12
10 : 7 13 14
11 : 8 9 15
12 : 8 9 15
13 : 10 14 16
14 : 10 13 16
15 : 11 12 16
16 : 13 14 15

347. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 12
10 : 7 13 14
11 : 8 9 15
12 : 8 9 16
13 : 10 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

348. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 12
10 : 7 13 14
11 : 8 9 15
12 : 8 9 16
13 : 10 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

349. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 11 12
11 : 8 9 10
12 : 8 10 14
13 : 9 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

350. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 11 14
11 : 8 9 10
12 : 8 13 15
13 : 9 12 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

351. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 11 14
11 : 8 9 10
12 : 8 14 15
13 : 9 15 16
14 : 10 12 16
15 : 12 13 16
16 : 13 14 15

352. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 11 14
11 : 8 9 10
12 : 8 15 16
13 : 9 15 16
14 : 10 15 16
15 : 12 13 14
16 : 12 13 14

353. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 13
11 : 8 9 14
12 : 8 10 15
13 : 9 10 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

354. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 12
12 : 8 10 11
13 : 9 15 16
14 : 10 15 16
15 : 13 14 16
16 : 13 14 15

355. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 13
12 : 8 10 15
13 : 9 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

356. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 14
12 : 8 10 15
13 : 9 15 16
14 : 10 11 16
15 : 12 13 16
16 : 13 14 15

357. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 13
13 : 9 12 16
14 : 10 15 16
15 : 11 14 16
16 : 13 14 15

358. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 14
13 : 9 15 16
14 : 10 12 16
15 : 11 13 16
16 : 13 14 15

359. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 15
13 : 9 14 16
14 : 10 13 16
15 : 11 12 16
16 : 13 14 15

360. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

361. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 14 16
14 : 10 13 15
15 : 11 14 16
16 : 12 13 15

362. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

363. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 12
12 : 8 11 13
13 : 9 12 16
14 : 10 15 16
15 : 10 14 16
16 : 13 14 15

364. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 12
12 : 8 11 14
13 : 9 15 16
14 : 10 12 16
15 : 10 13 16
16 : 13 14 15

365. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 12
12 : 8 11 16
13 : 9 14 15
14 : 10 13 16
15 : 10 13 16
16 : 12 14 15

366. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 12
12 : 8 11 16
13 : 9 14 16
14 : 10 13 15
15 : 10 14 16
16 : 12 13 15

367. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 13 15
13 : 9 12 16
14 : 10 11 16
15 : 10 12 16
16 : 13 14 15

368. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 13 16
13 : 9 12 16
14 : 10 11 15
15 : 10 14 16
16 : 12 13 15

369. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 14 16
13 : 9 15 16
14 : 10 11 12
15 : 10 13 16
16 : 12 13 15

370. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 15 16
13 : 9 15 16
14 : 10 11 16
15 : 10 12 13
16 : 12 13 14

371. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 16
12 : 8 13 14
13 : 9 12 15
14 : 10 12 16
15 : 10 13 16
16 : 11 14 15

372. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 16
12 : 8 13 14
13 : 9 12 16
14 : 10 12 15
15 : 10 14 16
16 : 11 13 15

373. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 16
12 : 8 14 15
13 : 9 14 16
14 : 10 12 13
15 : 10 12 16
16 : 11 13 15

374. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 11 13
10 : 7 14 15
11 : 8 9 16
12 : 8 14 16
13 : 9 15 16
14 : 10 12 15
15 : 10 13 14
16 : 11 12 13

375. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 12
11 : 8 10 13
12 : 8 10 15
13 : 9 11 16
14 : 9 15 16
15 : 12 14 16
16 : 13 14 15

376. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 12
11 : 8 10 15
12 : 8 10 15
13 : 9 14 16
14 : 9 13 16
15 : 11 12 16
16 : 13 14 15

377. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 12
11 : 8 10 15
12 : 8 10 16
13 : 9 14 15
14 : 9 13 16
15 : 11 13 16
16 : 12 14 15

378. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 12
11 : 8 10 15
12 : 8 10 16
13 : 9 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

379. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 12
12 : 8 11 15
13 : 9 10 16
14 : 9 15 16
15 : 12 14 16
16 : 13 14 15

380. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 13
12 : 8 15 16
13 : 9 10 11
14 : 9 15 16
15 : 12 14 16
16 : 12 14 15

381. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 14
12 : 8 15 16
13 : 9 10 15
14 : 9 11 16
15 : 12 13 16
16 : 12 14 15

382. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 15
12 : 8 14 15
13 : 9 10 16
14 : 9 12 16
15 : 11 12 16
16 : 13 14 15

383. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 15
12 : 8 14 16
13 : 9 10 15
14 : 9 12 16
15 : 11 13 16
16 : 12 14 15

384. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 15
12 : 8 14 16
13 : 9 10 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

385. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 13
11 : 8 10 15
12 : 8 15 16
13 : 9 10 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

386. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 15
11 : 8 10 12
12 : 8 11 13
13 : 9 12 16
14 : 9 15 16
15 : 10 14 16
16 : 13 14 15

387. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 15
11 : 8 10 12
12 : 8 11 15
13 : 9 14 16
14 : 9 13 16
15 : 10 12 16
16 : 13 14 15

388. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 15
11 : 8 10 12
12 : 8 11 16
13 : 9 14 15
14 : 9 13 16
15 : 10 13 16
16 : 12 14 15

389. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 15
11 : 8 10 12
12 : 8 11 16
13 : 9 15 16
14 : 9 15 16
15 : 10 13 14
16 : 12 13 14

390. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
10 : 7 11 15
11 : 8 10 13
12 : 8 13 16
13 : 9 11 12
14 : 9 15 16
15 : 10 14 16
16 : 12 14 15

391. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 7 8
6 : 4 7 9
7 : 5 6 10
8 : 5 11 12
9 : 6 13 14
