
1. Graph gelesen

1 : 2 3 4 5 6
1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 9
6 : 1 5 9 11 12
7 : 2 5 10 11 12
8 : 3 4 10 11 12
9 : 3 5 6 10 11
10 : 4 7 8 9 12
11 : 6 7 8 9 12
12 : 6 7 8 10 11

2242. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 9
6 : 1 5 9 11 12
7 : 2 5 10 11 12
8 : 3 4 10 11 12
9 : 3 5 6 11 12
10 : 4 7 8 11 12
11 : 6 7 8 9 10
12 : 6 7 8 9 10

2243. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 9
6 : 1 5 10 11 12
7 : 2 5 10 11 12
8 : 3 4 9 10 11
9 : 3 5 8 11 12
10 : 4 6 7 8 12
11 : 6 7 8 9 12
12 : 6 7 9 10 11

2244. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 9
6 : 1 5 10 11 12
7 : 2 5 10 11 12
8 : 3 4 9 11 12
9 : 3 5 8 10 11
10 : 4 6 7 9 12
11 : 6 7 8 9 12
12 : 6 7 8 10 11

2245. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 9
6 : 1 5 10 11 12
7 : 2 5 10 11 12
8 : 3 4 9 11 12
9 : 3 5 8 11 12
10 : 4 6 7 11 12
11 : 6 7 8 9 10
12 : 6 7 8 9 10

2246. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 8 12
7 : 2 5 6 9 10
8 : 3 4 6 11 12
9 : 3 7 10 11 12
10 : 4 7 9 11 12
11 : 5 8 9 10 12
12 : 6 8 9 10 11

2247. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 8 12
7 : 2 5 6 9 12
8 : 3 4 6 10 11
9 : 3 7 10 11 12
10 : 4 8 9 11 12
11 : 5 8 9 10 12
12 : 6 7 9 10 11

2248. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 10
7 : 2 5 6 9 12
8 : 3 4 10 11 12
9 : 3 6 7 11 12
10 : 4 6 8 11 12
11 : 5 8 9 10 12
12 : 7 8 9 10 11

2249. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 10
7 : 2 5 6 11 12
8 : 3 4 9 10 12
9 : 3 6 8 11 12
10 : 4 6 8 11 12
11 : 5 7 9 10 12
12 : 7 8 9 10 11

2250. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 10
7 : 2 5 6 11 12
8 : 3 4 9 11 12
9 : 3 6 8 10 12
10 : 4 6 9 11 12
11 : 5 7 8 10 12
12 : 7 8 9 10 11

2251. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 11
7 : 2 5 6 10 12
8 : 3 4 9 10 12
9 : 3 6 8 11 12
10 : 4 7 8 11 12
11 : 5 6 9 10 12
12 : 7 8 9 10 11

2252. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 11
7 : 2 5 6 10 12
8 : 3 4 9 11 12
9 : 3 6 8 10 12
10 : 4 7 9 11 12
11 : 5 6 8 10 12
12 : 7 8 9 10 11

2253. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 11
7 : 2 5 6 10 12
8 : 3 4 10 11 12
9 : 3 6 10 11 12
10 : 4 7 8 9 12
11 : 5 6 8 9 12
12 : 7 8 9 10 11

2254. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 12
7 : 2 5 6 10 12
8 : 3 4 9 10 11
9 : 3 6 8 11 12
10 : 4 7 8 11 12
11 : 5 8 9 10 12
12 : 6 7 9 10 11

2255. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 12
7 : 2 5 6 10 12
8 : 3 4 9 11 12
9 : 3 6 8 10 11
10 : 4 7 9 11 12
11 : 5 8 9 10 12
12 : 6 7 8 10 11

2256. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 12
7 : 2 5 6 11 12
8 : 3 4 9 10 11
9 : 3 6 8 10 12
10 : 4 8 9 11 12
11 : 5 7 8 10 12
12 : 6 7 9 10 11

2257. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 12
7 : 2 5 6 11 12
8 : 3 4 9 10 12
9 : 3 6 8 10 11
10 : 4 8 9 11 12
11 : 5 7 9 10 12
12 : 6 7 8 10 11

2258. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 7 9 12
7 : 2 5 6 11 12
8 : 3 4 10 11 12
9 : 3 6 10 11 12
10 : 4 8 9 11 12
11 : 5 7 8 9 10
12 : 6 7 8 9 10

2259. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 10
7 : 2 5 8 11 12
8 : 3 4 6 7 12
9 : 3 6 10 11 12
10 : 4 6 9 11 12
11 : 5 7 9 10 12
12 : 7 8 9 10 11

2260. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 10
7 : 2 5 9 10 12
8 : 3 4 6 11 12
9 : 3 6 7 11 12
10 : 4 6 7 11 12
11 : 5 8 9 10 12
12 : 7 8 9 10 11

2261. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 10
7 : 2 5 9 11 12
8 : 3 4 6 11 12
9 : 3 6 7 10 12
10 : 4 6 9 11 12
11 : 5 7 8 10 12
12 : 7 8 9 10 11

2262. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 8 10 12
8 : 3 4 6 7 12
9 : 3 6 10 11 12
10 : 4 7 9 11 12
11 : 5 6 9 10 12
12 : 7 8 9 10 11

2263. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 9 10 12
8 : 3 4 6 10 12
9 : 3 6 7 11 12
10 : 4 7 8 11 12
11 : 5 6 9 10 12
12 : 7 8 9 10 11

2264. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 9 10 12
8 : 3 4 6 11 12
9 : 3 6 7 10 12
10 : 4 7 9 11 12
11 : 5 6 8 10 12
12 : 7 8 9 10 11

2265. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 9 11 12
8 : 3 4 6 10 12
9 : 3 6 7 10 12
10 : 4 8 9 11 12
11 : 5 6 7 10 12
12 : 7 8 9 10 11

2266. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 10 11 12
8 : 3 4 6 9 12
9 : 3 6 8 10 12
10 : 4 7 9 11 12
11 : 5 6 7 10 12
12 : 7 8 9 10 11

2267. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 11
7 : 2 5 10 11 12
8 : 3 4 6 10 12
9 : 3 6 10 11 12
10 : 4 7 8 9 12
11 : 5 6 7 9 12
12 : 7 8 9 10 11

2268. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 10 11
8 : 3 4 6 10 12
9 : 3 6 7 11 12
10 : 4 7 8 11 12
11 : 5 7 9 10 12
12 : 6 8 9 10 11

2269. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 10 11
8 : 3 4 6 11 12
9 : 3 6 7 10 12
10 : 4 7 9 11 12
11 : 5 7 8 10 12
12 : 6 8 9 10 11

2270. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 10 12
8 : 3 4 6 10 11
9 : 3 6 7 11 12
10 : 4 7 8 11 12
11 : 5 8 9 10 12
12 : 6 7 9 10 11

2271. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 10 12
8 : 3 4 6 11 12
9 : 3 6 7 10 11
10 : 4 7 9 11 12
11 : 5 8 9 10 12
12 : 6 7 8 10 11

2272. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 11 12
8 : 3 4 6 10 11
9 : 3 6 7 10 12
10 : 4 8 9 11 12
11 : 5 7 8 10 12
12 : 6 7 9 10 11

2273. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 9 11 12
8 : 3 4 6 10 12
9 : 3 6 7 10 11
10 : 4 8 9 11 12
11 : 5 7 9 10 12
12 : 6 7 8 10 11

2274. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 10 11 12
8 : 3 4 6 9 11
9 : 3 6 8 10 12
10 : 4 7 9 11 12
11 : 5 7 8 10 12
12 : 6 7 9 10 11

2275. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 10 11 12
8 : 3 4 6 10 11
9 : 3 6 10 11 12
10 : 4 7 8 9 12
11 : 5 7 8 9 12
12 : 6 7 9 10 11

2276. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 10 11 12
8 : 3 4 6 10 12
9 : 3 6 10 11 12
10 : 4 7 8 9 11
11 : 5 7 9 10 12
12 : 6 7 8 9 11

2277. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 9 12
7 : 2 5 10 11 12
8 : 3 4 6 11 12
9 : 3 6 10 11 12
10 : 4 7 9 11 12
11 : 5 7 8 9 10
12 : 6 7 8 9 10

2278. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 11 12
7 : 2 5 9 10 11
8 : 3 4 6 9 12
9 : 3 7 8 10 12
10 : 4 7 9 11 12
11 : 5 6 7 10 12
12 : 6 8 9 10 11

2279. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 11 12
7 : 2 5 9 10 12
8 : 3 4 6 9 11
9 : 3 7 8 10 12
10 : 4 7 9 11 12
11 : 5 6 8 10 12
12 : 6 7 9 10 11

2280. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 11 12
7 : 2 5 9 10 12
8 : 3 4 6 9 12
9 : 3 7 8 10 11
10 : 4 7 9 11 12
11 : 5 6 9 10 12
12 : 6 7 8 10 11

2281. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 11 12
7 : 2 5 9 10 12
8 : 3 4 6 11 12
9 : 3 7 10 11 12
10 : 4 7 9 11 12
11 : 5 6 8 9 10
12 : 6 7 8 9 10

2282. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 8 11 12
7 : 2 5 9 11 12
8 : 3 4 6 10 12
9 : 3 7 10 11 12
10 : 4 8 9 11 12
11 : 5 6 7 9 10
12 : 6 7 8 9 10

2283. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 11
7 : 2 5 9 10 12
8 : 3 4 9 11 12
9 : 3 6 7 8 12
10 : 4 6 7 11 12
11 : 5 6 8 10 12
12 : 7 8 9 10 11

2284. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 11
7 : 2 5 9 11 12
8 : 3 4 9 10 12
9 : 3 6 7 8 12
10 : 4 6 8 11 12
11 : 5 6 7 10 12
12 : 7 8 9 10 11

2285. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 11
7 : 2 5 9 11 12
8 : 3 4 10 11 12
9 : 3 6 7 10 12
10 : 4 6 8 9 12
11 : 5 6 7 8 12
12 : 7 8 9 10 11

2286. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 10 12
8 : 3 4 9 11 12
9 : 3 6 7 8 11
10 : 4 6 7 11 12
11 : 5 8 9 10 12
12 : 6 7 8 10 11

2287. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 9 10 11
9 : 3 6 7 8 12
10 : 4 6 8 11 12
11 : 5 7 8 10 12
12 : 6 7 9 10 11

2288. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 9 10 12
9 : 3 6 7 8 11
10 : 4 6 8 11 12
11 : 5 7 9 10 12
12 : 6 7 8 10 11

2289. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 9 11 12
9 : 3 6 7 8 10
10 : 4 6 9 11 12
11 : 5 7 8 10 12
12 : 6 7 8 10 11

2290. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 10 11 12
9 : 3 6 7 10 11
10 : 4 6 8 9 12
11 : 5 7 8 9 12
12 : 6 7 8 10 11

2291. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 10 11 12
9 : 3 6 7 10 12
10 : 4 6 8 9 11
11 : 5 7 8 10 12
12 : 6 7 8 9 11

2292. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 10 12
7 : 2 5 9 11 12
8 : 3 4 10 11 12
9 : 3 6 7 11 12
10 : 4 6 8 11 12
11 : 5 7 8 9 10
12 : 6 7 8 9 10

2293. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 11 12
7 : 2 5 9 11 12
8 : 3 4 10 11 12
9 : 3 6 7 10 12
10 : 4 8 9 11 12
11 : 5 6 7 8 10
12 : 6 7 8 9 10

2294. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 11 12
7 : 2 5 10 11 12
8 : 3 4 9 10 12
9 : 3 6 8 11 12
10 : 4 7 8 11 12
11 : 5 6 7 9 10
12 : 6 7 8 9 10

2295. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 7 11
6 : 1 5 9 11 12
7 : 2 5 10 11 12
8 : 3 4 9 11 12
9 : 3 6 8 10 12
10 : 4 7 9 11 12
11 : 5 6 7 8 10
12 : 6 7 8 9 10

2296. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 10 11
7 : 2 6 9 10 12
8 : 3 4 5 11 12
9 : 3 5 7 11 12
10 : 4 6 7 11 12
11 : 6 8 9 10 12
12 : 7 8 9 10 11

2297. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 10 11
7 : 2 6 9 11 12
8 : 3 4 5 11 12
9 : 3 5 7 10 12
10 : 4 6 9 11 12
11 : 6 7 8 10 12
12 : 7 8 9 10 11

2298. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 10 11
7 : 2 6 10 11 12
8 : 3 4 5 11 12
9 : 3 5 10 11 12
10 : 4 6 7 9 12
11 : 6 7 8 9 12
12 : 7 8 9 10 11

2299. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 11 12
7 : 2 6 9 10 11
8 : 3 4 5 10 12
9 : 3 5 7 11 12
10 : 4 7 8 11 12
11 : 6 7 9 10 12
12 : 6 8 9 10 11

2300. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 11 12
7 : 2 6 9 10 11
8 : 3 4 5 11 12
9 : 3 5 7 10 12
10 : 4 7 9 11 12
11 : 6 7 8 10 12
12 : 6 8 9 10 11

2301. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 7 11 12
7 : 2 6 10 11 12
8 : 3 4 5 11 12
9 : 3 5 10 11 12
10 : 4 7 9 11 12
11 : 6 7 8 9 10
12 : 6 7 8 9 10

2302. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 10 11 12
7 : 2 8 10 11 12
8 : 3 4 5 7 11
9 : 3 5 10 11 12
10 : 4 6 7 9 12
11 : 6 7 8 9 12
12 : 6 7 9 10 11

2303. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 4 5 11 12
9 : 3 5 7 10 11
10 : 4 6 7 9 12
11 : 6 7 8 9 12
12 : 6 7 8 10 11

2304. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 9
6 : 1 5 10 11 12
7 : 2 9 10 11 12
8 : 3 4 5 11 12
9 : 3 5 7 11 12
10 : 4 6 7 11 12
11 : 6 7 8 9 10
12 : 6 7 8 9 10

2305. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 10
7 : 2 6 8 11 12
8 : 3 4 5 7 12
9 : 3 6 10 11 12
10 : 4 6 9 11 12
11 : 5 7 9 10 12
12 : 7 8 9 10 11

2306. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 10
7 : 2 6 9 10 12
8 : 3 4 5 11 12
9 : 3 6 7 11 12
10 : 4 6 7 11 12
11 : 5 8 9 10 12
12 : 7 8 9 10 11

2307. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 10
7 : 2 6 9 11 12
8 : 3 4 5 10 12
9 : 3 6 7 11 12
10 : 4 6 8 11 12
11 : 5 7 9 10 12
12 : 7 8 9 10 11

2308. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 10
7 : 2 6 9 11 12
8 : 3 4 5 11 12
9 : 3 6 7 10 12
10 : 4 6 9 11 12
11 : 5 7 8 10 12
12 : 7 8 9 10 11

2309. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 11
7 : 2 6 9 10 12
8 : 3 4 5 10 12
9 : 3 6 7 11 12
10 : 4 7 8 11 12
11 : 5 6 9 10 12
12 : 7 8 9 10 11

2310. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 11
7 : 2 6 9 10 12
8 : 3 4 5 11 12
9 : 3 6 7 10 12
10 : 4 7 9 11 12
11 : 5 6 8 10 12
12 : 7 8 9 10 11

2311. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 11
7 : 2 6 9 11 12
8 : 3 4 5 10 12
9 : 3 6 7 10 12
10 : 4 8 9 11 12
11 : 5 6 7 10 12
12 : 7 8 9 10 11

2312. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 11
7 : 2 6 10 11 12
8 : 3 4 5 9 12
9 : 3 6 8 10 12
10 : 4 7 9 11 12
11 : 5 6 7 10 12
12 : 7 8 9 10 11

2313. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 11
7 : 2 6 10 11 12
8 : 3 4 5 10 12
9 : 3 6 10 11 12
10 : 4 7 8 9 12
11 : 5 6 7 9 12
12 : 7 8 9 10 11

2314. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 12
7 : 2 6 8 10 11
8 : 3 4 5 7 12
9 : 3 6 10 11 12
10 : 4 7 9 11 12
11 : 5 7 9 10 12
12 : 6 8 9 10 11

2315. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 12
7 : 2 6 9 10 11
8 : 3 4 5 10 12
9 : 3 6 7 11 12
10 : 4 7 8 11 12
11 : 5 7 9 10 12
12 : 6 8 9 10 11

2316. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 12
7 : 2 6 9 10 11
8 : 3 4 5 11 12
9 : 3 6 7 10 12
10 : 4 7 9 11 12
11 : 5 7 8 10 12
12 : 6 8 9 10 11

2317. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
3 : 1 2 4 8 9
4 : 1 2 3 8 10
5 : 1 2 6 8 11
6 : 1 5 7 9 12
7 : 2 6 9 10 12
8 : 3 4 5 11 12
9 : 3 6 7 10 11
10 : 4 7 9 11 12
11 : 5 8 9 10 12
12 : 6 7 8 10 11

2318. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 5 7
